body_height,body_height_time,body_temperature
66.5,2021,0.0
92.3,2021,38.374
68.6,2020,0.0
83.5,2021,39.163
93.6,2020,0.0
170.8,2019,37.572
182.3,2021,37.854
61.7,2021,0.0
107.4,2020,39.138
75.6,2021,0.0
171.3,2012,0.0
179.8,2018,37.414
177.0,2021,41.783
72.4,2021,0.0
139.5,2020,39.217
86.9,2021,0.0
134.8,2016,0.0
182.8,2015,37.709
158.1,2018,37.694
0.0,0,37.812
166.8,2015,37.219
88.7,2021,39.2
112.2,2021,0.0
177.9,2018,0.0
76.4,2021,0.0
181.0,2020,38.608
183.6,2013,0.0
178.5,2015,0.0
193.3,2017,37.733
174.3,2019,37.017
94.9,2021,37.407
63.0,2021,0.0
177.0,2021,37.744
176.8,2013,0.0
176.1,2016,37.803
88.1,2020,37.28
150.1,1971,0.0
67.9,1942,0.0
176.1,2020,37.67
180.2,2012,37.272
179.4,2014,37.189
78.1,2021,40.941
174.5,2021,37.409
75.7,2021,0.0
177.4,2020,37.874
165.7,2017,37.669
140.3,2016,0.0
172.0,2018,0.0
171.1,2014,0.0
170.0,2016,37.568
73.5,1994,0.0
183.6,2021,37.385
53.8,2021,0.0
113.1,2021,40.505
77.3,2020,38.871
127.3,1968,38.052
93.2,2021,0.0
121.9,2020,0.0
84.2,2021,41.578
53.0,1988,0.0
75.9,2021,37.113
151.8,2020,38.314
127.8,2019,0.0
74.6,2021,0.0
86.7,1989,0.0
183.9,2021,37.989
53.9,2021,0.0
170.3,2021,0.0
158.6,2018,0.0
144.4,2018,0.0
93.0,2021,37.328
179.4,2012,37.18
139.7,2021,37.871
178.6,2021,37.57
172.5,2021,0.0
143.4,2021,39.499
177.5,2021,42.095
68.7,2021,0.0
176.3,2013,37.333
168.9,2016,0.0
0.0,0,0.0
110.0,2016,0.0
87.8,2014,37.667
121.1,2015,37.203
179.8,2013,38.733
175.4,2019,37.446
160.1,2018,37.547
185.2,2021,37.337
118.3,2020,0.0
139.0,2014,38.025
111.4,2020,41.004
69.4,2006,0.0
170.6,2021,0.0
181.0,2019,37.769
110.0,2015,0.0
126.5,2017,37.067
135.8,2020,37.589
159.8,2017,37.421
85.5,2019,0.0
133.3,2021,37.323
179.4,2012,37.784
116.0,2018,37.285
126.2,2016,0.0
181.4,2016,0.0
177.6,2014,37.016
113.1,2020,0.0
151.8,2021,37.756
176.5,1995,37.907
70.7,2021,0.0
180.8,2017,0.0
189.3,2020,38.402
103.0,2021,40.683
81.8,2021,0.0
130.6,1986,0.0
179.0,2017,37.81
0.0,0,37.5
191.4,2004,37.095
83.1,2021,0.0
189.3,1989,37.247
172.7,2013,0.0
178.5,2019,0.0
78.3,2021,0.0
184.9,2016,37.157
185.2,2021,0.0
102.1,2015,37.94
155.3,2021,38.646
116.7,2020,0.0
181.0,2019,37.527
0.0,0,37.832
181.4,2021,38.631
72.1,2021,0.0
167.2,1981,0.0
168.0,2021,41.067
0.0,0,37.482
178.5,2015,0.0
95.6,2021,38.231
61.8,2005,0.0
72.2,2018,0.0
142.7,2021,38.742
168.2,2019,37.89
177.4,2019,39.101
0.0,0,0.0
175.4,2021,37.914
160.1,2020,38.874
91.1,2016,0.0
175.4,2016,37.734
177.2,2021,40.044
142.2,2015,37.721
161.3,2020,0.0
122.1,2019,0.0
81.9,2014,39.316
139.0,2020,37.341
89.8,2021,40.114
185.6,2018,40.313
167.2,2015,0.0
159.9,2016,0.0
99.4,2016,39.282
172.3,2012,0.0
173.1,2021,38.306
0.0,0,38.045
169.1,2018,0.0
83.8,2021,41.858
50.4,2021,0.0
167.2,2015,0.0
0.0,0,0.0
160.1,1998,37.351
166.8,2017,37.094
87.1,2012,37.375
181.2,2020,37.25
188.5,2020,0.0
135.0,2021,37.869
186.4,2013,37.407
185.2,2019,0.0
0.0,0,37.577
180.8,2013,0.0
180.2,2017,37.343
0.0,0,0.0
172.2,2019,0.0
182.3,2019,37.253
175.7,2020,40.796
175.0,2017,0.0
169.1,2021,0.0
92.8,2021,41.936
177.0,2013,0.0
75.2,2021,0.0
74.2,2021,0.0
142.2,2021,37.822
141.4,2017,0.0
186.4,2017,0.0
79.7,2019,38.035
88.0,2021,0.0
168.4,2017,0.0
171.6,2012,37.115
139.9,2021,39.663
182.1,2012,0.0
182.3,2014,37.09
87.6,2020,41.662
86.8,2021,37.349
68.9,2021,0.0
81.0,2021,0.0
73.2,2016,37.791
75.7,2021,0.0
184.2,2021,0.0
172.9,2018,39.221
177.2,2020,0.0
162.3,2021,39.147
170.0,2014,37.377
84.6,2021,0.0
97.9,2021,39.662
169.4,2020,37.916
170.6,2020,38.282
74.8,2021,0.0
181.9,2015,0.0
0.0,0,37.882
179.6,2019,0.0
180.0,2021,0.0
177.4,2014,37.655
65.1,2020,0.0
52.9,2021,0.0
107.9,2021,39.018
189.3,2014,37.421
190.2,2020,37.314
180.8,2020,39.157
163.3,2020,0.0
171.9,2004,37.979
149.9,2021,38.053
102.4,2020,0.0
73.5,2019,0.0
72.5,1943,0.0
142.0,2020,37.135
58.3,2021,0.0
70.3,2021,0.0
168.4,2012,0.0
170.6,2017,38.407
136.8,2021,37.562
169.1,2016,37.914
182.6,2015,37.214
181.2,2021,37.122
182.8,2020,37.968
72.2,2020,40.623
83.6,2018,37.311
184.9,2018,0.0
193.3,2021,0.0
72.6,2021,0.0
132.7,1954,37.191
145.4,2021,37.964
66.8,2021,0.0
94.9,2021,41.673
87.6,2015,0.0
56.6,2021,0.0
84.1,2018,0.0
184.5,2007,37.695
171.3,2017,0.0
106.9,2019,0.0
176.8,2018,0.0
183.1,2011,0.0
180.8,2021,38.0
169.4,2021,37.746
185.6,2013,37.278
62.5,2021,0.0
169.1,2021,0.0
76.2,2019,0.0
163.5,2021,37.999
96.0,2021,37.076
87.5,2014,37.793
62.4,2021,0.0
92.7,2021,37.725
138.4,2018,37.448
78.8,2021,37.228
90.8,2021,39.63
172.1,2020,37.855
147.2,2017,0.0
132.5,2018,37.771
180.7,2013,0.0
178.3,2014,37.967
167.2,1999,0.0
149.1,2012,0.0
83.8,2020,0.0
182.2,2019,37.003
175.4,2020,0.0
117.0,2016,0.0
72.9,2020,0.0
71.8,2021,0.0
82.4,2014,37.255
176.8,2020,37.101
143.7,2013,0.0
178.8,2021,37.697
113.2,2014,37.561
90.9,2016,39.866
175.0,2020,37.502
178.6,2015,37.161
0.0,0,37.41
181.9,2013,0.0
177.2,2018,0.0
174.3,2020,37.39
71.6,2020,40.788
144.3,2020,40.52
188.6,2017,37.964
174.0,1980,37.066
184.5,2018,0.0
112.3,2015,0.0
172.7,2019,37.332
190.2,2017,37.061
178.3,2020,37.689
83.3,1993,0.0
168.8,2020,37.305
167.2,2020,0.0
173.9,2021,0.0
159.5,2015,37.057
172.5,2020,39.153
182.3,2014,0.0
86.3,2012,0.0
178.3,2017,0.0
84.6,2012,39.3
64.1,2021,0.0
180.9,2013,0.0
171.8,2012,0.0
165.0,2020,0.0
172.9,2020,37.292
99.6,2020,0.0
171.3,2012,37.027
72.8,2021,37.127
73.8,2021,0.0
186.0,2012,0.0
171.8,2020,0.0
102.8,2021,0.0
50.0,2021,0.0
129.3,2021,40.569
168.4,2016,37.26
157.9,2020,37.887
130.5,2017,37.061
103.8,2021,37.621
172.8,2021,37.954
171.6,2018,37.187
171.6,2016,0.0
173.9,2013,0.0
157.1,2014,37.196
172.0,2021,0.0
168.4,2021,37.234
180.0,2020,39.691
177.9,2003,0.0
187.3,2020,38.249
187.3,2021,37.897
172.0,2021,37.893
70.9,1953,0.0
147.6,2020,38.262
162.1,2019,38.728
181.4,2017,37.404
73.9,2014,37.936
198.7,2020,37.94
103.1,2017,37.29
64.7,2021,0.0
80.3,2018,37.269
105.9,2021,38.71
79.7,2021,0.0
139.0,2021,37.53
88.9,2020,38.998
87.1,2021,39.062
103.3,2020,37.47
136.6,2012,39.237
178.4,2016,37.273
80.9,2021,37.259
162.1,2010,37.133
186.6,2014,0.0
56.0,2020,0.0
178.8,2013,37.091
95.7,2021,0.0
180.6,2019,37.479
60.3,2021,0.0
178.5,1986,0.0
113.7,2015,37.526
175.6,2021,37.084
141.1,2021,0.0
139.8,2020,37.369
151.1,2020,38.585
56.7,2021,0.0
53.6,2016,0.0
87.9,2020,39.238
141.7,2020,41.581
156.0,2021,38.579
144.5,2016,0.0
129.4,2021,37.252
182.1,2021,37.725
175.4,2014,37.043
168.0,2021,37.435
178.8,2014,37.365
163.8,1948,0.0
89.8,2020,37.806
171.3,2018,37.208
99.1,2018,0.0
191.4,2020,0.0
90.4,2004,0.0
110.5,2020,37.618
55.3,2021,0.0
173.3,2019,37.48
59.9,2021,0.0
151.3,2020,39.233
107.1,2015,0.0
94.4,2021,40.273
67.4,2021,0.0
174.3,2016,0.0
128.6,2012,0.0
183.9,2019,39.463
182.6,2012,0.0
176.9,2017,0.0
176.3,2018,0.0
134.8,1964,0.0
174.8,2021,37.887
172.0,2014,0.0
83.6,2019,37.421
90.8,2020,40.222
102.3,2016,0.0
92.3,2017,0.0
109.6,2018,37.62
72.1,2016,0.0
98.3,2019,0.0
177.7,2019,37.382
164.3,2013,38.997
179.2,2014,0.0
170.7,2020,0.0
97.8,2020,38.552
96.2,2014,0.0
172.6,2019,0.0
95.3,2021,41.397
175.4,2019,0.0
184.5,2021,39.013
183.6,2012,0.0
102.6,2019,0.0
153.7,2018,37.675
178.8,2019,37.142
91.2,2020,40.246
101.7,2021,38.995
94.3,2017,0.0
109.0,2012,37.486
180.2,2021,39.125
139.3,2021,40.942
160.1,2016,37.811
174.9,2019,37.374
145.2,2015,0.0
172.7,2020,37.875
176.3,2013,37.135
80.1,2021,0.0
178.3,2021,38.016
160.5,2013,38.279
92.3,2021,41.719
87.7,2021,38.597
169.4,2021,39.653
160.3,2002,38.776
162.1,2018,37.887
178.8,2018,37.673
182.8,2019,0.0
59.7,1958,0.0
103.6,2012,37.944
143.6,2020,37.089
92.9,2017,37.304
87.3,1968,0.0
75.7,2021,37.624
77.1,1955,37.555
90.2,2019,39.107
68.1,2021,0.0
78.3,2021,37.679
80.5,2021,0.0
93.6,2021,37.756
62.3,1995,0.0
130.8,1940,37.927
83.7,2021,0.0
129.0,2019,0.0
114.7,2021,39.115
170.6,2019,37.875
165.4,2012,37.746
90.8,2021,39.184
122.4,2021,37.313
176.0,2018,37.44
166.3,2013,37.489
0.0,0,37.331
143.2,2021,37.699
95.8,1968,0.0
170.8,2019,0.0
169.1,2018,0.0
90.8,2019,0.0
108.0,2019,0.0
53.7,2021,0.0
84.9,2016,37.925
182.8,2012,0.0
175.4,2020,0.0
175.6,2019,37.738
175.0,2012,0.0
192.8,2013,37.331
60.0,2020,0.0
168.0,2021,37.49
114.7,2017,37.798
169.9,2018,37.004
57.8,2021,37.423
136.0,2021,39.279
81.7,2015,0.0
182.6,1991,37.245
125.7,2020,37.674
0.0,0,0.0
156.2,2018,0.0
118.1,2021,37.87
177.9,2019,37.968
82.4,2021,37.641
0.0,0,37.494
164.3,2017,0.0
176.1,2021,39.953
186.4,2012,37.964
173.1,2020,0.0
65.8,2021,0.0
100.9,2019,37.952
91.6,2021,40.524
175.4,2021,37.838
92.9,1968,0.0
86.7,2021,37.9
0.0,0,0.0
135.2,1991,37.794
124.5,2019,0.0
153.3,2020,37.81
66.7,2021,0.0
178.6,2020,37.914
165.7,2021,0.0
76.3,2019,37.684
69.8,2021,0.0
0.0,0,38.142
184.9,2020,38.979
180.8,2021,38.899
169.7,2018,37.993
188.5,2015,0.0
89.9,2021,40.667
129.1,2021,40.592
179.4,2013,37.201
174.7,2019,0.0
73.6,2021,0.0
82.0,2021,39.218
82.3,2020,39.154
140.4,2017,0.0
69.8,2021,0.0
79.2,2020,38.054
183.4,2018,0.0
0.0,0,37.375
158.7,2021,38.039
189.3,2016,37.776
61.5,2021,0.0
0.0,0,37.402
163.9,2016,0.0
167.7,2019,0.0
175.6,2016,37.981
172.5,2016,0.0
165.7,2019,0.0
173.3,2020,37.042
166.8,2020,37.034
168.4,2016,37.657
104.7,2016,39.101
190.2,2020,40.911
125.0,2018,37.76
172.9,2021,0.0
109.7,2018,0.0
105.4,2016,37.837
183.1,2016,0.0
179.8,2020,39.521
187.9,2019,0.0
96.1,2014,0.0
94.8,2019,37.483
175.4,2018,37.368
0.0,0,0.0
169.1,2020,39.798
109.2,2020,38.182
174.7,2020,37.953
191.2,2016,0.0
74.0,2021,0.0
114.5,2021,37.098
66.6,2021,38.563
93.7,1960,0.0
73.3,2021,0.0
91.3,2021,0.0
48.8,2021,0.0
170.8,2017,37.933
177.2,2019,38.283
185.2,2018,37.615
174.6,2014,37.568
173.1,2021,37.383
152.5,2017,37.133
175.9,2016,37.068
57.6,2021,0.0
175.8,1989,37.955
108.4,2021,40.681
133.0,2021,40.639
63.0,2021,0.0
0.0,0,37.574
173.8,2016,37.536
180.2,2017,37.748
173.9,2018,37.333
138.6,2013,0.0
69.5,2021,0.0
176.7,2016,0.0
94.3,2020,37.914
140.3,1989,37.02
187.9,2021,40.768
174.1,2018,0.0
184.5,2020,37.009
0.0,0,38.846
0.0,0,0.0
57.8,2021,0.0
177.2,2021,37.491
186.8,2015,0.0
182.8,2021,38.169
180.2,2018,37.224
178.8,2018,0.0
64.7,2021,0.0
160.1,2021,38.527
119.7,2018,37.139
115.5,1995,39.02
92.4,2019,37.868
166.1,2020,37.92
169.7,2019,0.0
67.7,2021,0.0
175.2,2019,37.449
145.4,2013,0.0
176.3,2016,0.0
166.1,2014,0.0
130.8,2017,38.212
168.0,2012,0.0
108.7,2019,0.0
173.5,2018,37.484
189.3,2017,37.418
147.1,2017,38.585
157.7,2018,37.587
92.3,1973,37.732
198.7,2021,37.707
165.7,2018,0.0
0.0,0,37.648
85.5,2021,39.011
77.9,2021,0.0
70.2,1974,39.07
96.2,2021,39.961
132.6,2017,38.599
131.6,2021,38.949
79.7,2021,0.0
117.3,2017,37.057
77.0,2018,0.0
65.1,1985,0.0
180.4,2021,0.0
106.3,2021,37.238
117.6,2017,37.228
165.0,2017,37.526
113.6,2020,37.253
151.3,1976,37.38
129.0,2001,38.077
181.2,2019,39.234
186.0,2020,0.0
110.4,2018,0.0
174.3,2020,0.0
181.6,2021,0.0
175.2,2021,37.839
141.9,2016,0.0
174.1,2012,37.928
74.6,2021,37.568
108.0,2021,41.434
93.8,2019,0.0
179.4,1989,0.0
181.9,2016,0.0
89.3,2021,38.541
126.9,2017,37.826
105.8,2021,41.11
0.0,0,38.878
178.3,2012,37.811
114.6,2021,0.0
74.5,2021,0.0
168.4,2018,37.49
174.0,2017,0.0
80.9,2019,0.0
76.9,2020,39.416
124.3,2020,40.694
103.3,2014,37.573
140.1,2021,0.0
94.5,2020,38.156
170.0,2013,37.255
185.2,2019,0.0
175.2,2018,37.53
187.1,2015,0.0
84.3,2021,37.531
77.3,2019,39.166
57.4,2021,0.0
105.3,2015,37.753
72.4,2021,0.0
83.5,2018,0.0
128.2,2019,37.121
66.9,2021,0.0
81.9,2021,0.0
78.8,2021,0.0
172.9,2020,37.086
0.0,0,0.0
0.0,0,37.775
167.7,2020,0.0
55.1,1939,39.108
57.7,2021,0.0
174.3,2019,37.206
96.1,2016,37.75
171.8,2020,0.0
67.0,2021,0.0
173.3,2018,0.0
177.2,2019,37.973
179.8,2019,37.844
75.6,2021,0.0
135.3,1991,37.453
100.3,2021,37.845
178.5,2015,0.0
173.2,2015,37.921
124.5,2016,0.0
171.1,2021,37.908
71.8,2017,0.0
94.9,2012,0.0
77.6,2021,0.0
185.6,2015,37.5
171.6,2019,37.639
190.2,2013,0.0
176.3,2020,37.504
74.3,2021,0.0
186.4,2021,0.0
180.8,2013,0.0
128.1,2019,37.5
165.9,2021,38.072
171.6,2014,0.0
168.3,1956,37.125
59.0,1950,0.0
50.6,2021,0.0
77.2,2017,0.0
80.8,2020,41.023
106.5,2021,39.929
55.4,2021,0.0
76.1,2021,0.0
60.5,2021,0.0
171.8,2020,37.744
167.8,2021,0.0
92.2,2016,0.0
169.1,2020,0.0
172.0,2015,0.0
176.3,2019,37.765
164.9,2012,0.0
184.2,2021,0.0
127.9,2020,40.916
91.1,2021,40.174
166.3,2014,37.215
126.3,2021,40.358
178.5,2017,37.796
121.4,2014,37.891
171.6,2020,37.494
181.2,2013,0.0
176.5,2021,0.0
123.2,2015,37.605
155.4,2020,38.33
90.3,2021,39.66
160.1,2016,0.0
177.2,2018,37.525
178.1,2020,39.153
162.1,2016,0.0
176.7,2021,0.0
172.9,2015,37.016
149.3,2014,37.233
185.2,2018,37.78
139.5,2013,0.0
176.1,2018,0.0
178.6,2013,0.0
170.0,2012,0.0
168.4,2015,37.794
69.6,2021,0.0
74.5,1956,0.0
182.6,2020,0.0
151.4,1986,0.0
179.8,2020,38.984
175.6,2020,40.671
185.6,1971,0.0
85.3,2021,0.0
89.9,2021,37.126
136.7,2021,38.891
162.9,2019,0.0
71.9,2015,0.0
180.4,2015,38.223
179.0,2020,37.609
59.0,2018,37.167
0.0,0,38.731
72.3,2021,0.0
164.3,2020,37.561
185.7,2020,37.475
129.7,2020,37.832
161.0,2020,37.703
151.6,2013,37.335
172.7,2021,39.345
89.6,2019,37.584
56.0,2021,0.0
81.7,2021,0.0
78.6,2017,0.0
139.9,2021,42.168
136.3,2021,38.174
137.5,2021,37.046
171.6,2021,0.0
105.9,2017,38.245
177.6,2016,37.844
154.5,2014,37.396
192.6,2014,0.0
148.6,2015,37.092
177.2,2018,0.0
92.8,2021,38.631
173.7,2019,37.484
89.1,2021,0.0
180.4,2021,39.003
179.2,1989,37.499
182.1,2020,41.668
170.0,2021,38.959
81.1,2020,38.198
0.0,0,0.0
110.7,2021,37.309
104.4,2018,37.029
95.5,2017,37.131
175.0,1998,0.0
112.7,2018,0.0
77.5,2021,37.824
162.3,2017,37.571
113.1,2016,37.467
60.3,1957,0.0
65.5,2021,0.0
143.2,2020,38.127
96.3,2020,41.338
0.0,0,0.0
123.3,2012,0.0
87.4,2021,42.056
161.5,2021,0.0
131.8,2021,37.756
181.0,2020,37.133
182.1,2020,37.38
140.8,2017,0.0
184.2,2020,0.0
0.0,0,0.0
91.1,2021,41.967
0.0,0,0.0
169.3,1992,37.085
122.8,1977,0.0
178.5,2019,0.0
93.4,2014,37.788
148.1,2007,38.201
91.8,2017,38.46
85.8,2021,40.126
165.0,2000,0.0
176.3,2021,37.33
69.8,2020,40.354
163.3,2014,37.7
171.8,2019,0.0
175.7,2021,37.437
172.0,2020,40.328
181.2,2013,37.113
186.8,2014,0.0
182.8,2012,37.552
104.4,2018,37.211
0.0,0,0.0
0.0,0,37.992
173.3,2021,39.286
181.0,2019,0.0
144.8,2018,38.004
124.0,2017,38.918
187.9,2013,0.0
95.7,2021,40.965
180.4,2020,38.346
132.4,2000,37.7
126.1,2017,0.0
186.0,2014,37.213
184.9,2016,0.0
170.7,2021,40.227
128.7,2021,0.0
68.5,2021,0.0
64.6,2020,0.0
96.0,2020,38.558
77.8,2021,0.0
172.2,2020,38.942
79.3,2021,0.0
90.3,2021,40.616
77.6,2019,0.0
164.4,2018,0.0
114.6,2020,0.0
180.8,2017,38.428
82.3,2017,38.864
66.5,2021,0.0
82.9,2021,41.031
179.0,2016,37.397
98.6,2020,37.606
88.0,2014,37.718
191.4,2015,37.67
180.4,2017,0.0
176.8,2018,38.0
81.8,2015,37.787
98.8,2020,42.017
138.2,2021,37.279
94.3,2020,39.248
164.3,2018,0.0
78.7,2020,37.704
158.2,2019,39.107
0.0,0,37.175
127.9,2019,0.0
72.7,2021,0.0
182.3,2015,37.347
131.7,2020,40.925
0.0,0,0.0
100.7,2021,39.321
0.0,0,0.0
102.5,2020,38.698
70.9,2017,0.0
180.4,2017,0.0
158.2,2016,37.695
105.6,2013,37.075
72.9,2021,0.0
116.0,2014,0.0
183.1,2019,0.0
94.9,2021,38.439
119.5,2021,37.698
0.0,0,0.0
70.0,2021,0.0
177.0,2021,37.282
85.0,2021,0.0
174.3,2013,37.048
173.5,2016,37.177
174.9,2015,37.604
179.2,2019,0.0
69.5,2020,40.676
167.7,2013,0.0
171.3,2017,37.257
163.2,2019,37.697
119.7,2021,37.155
167.2,2017,0.0
101.8,2019,38.923
170.0,2020,41.547
123.9,2021,38.741
72.9,2021,37.259
159.7,2021,0.0
170.0,2009,0.0
171.1,2016,37.414
79.8,2021,39.528
171.8,2014,0.0
173.9,2017,37.376
183.1,2018,0.0
178.3,2020,41.397
198.7,2021,37.956
117.6,2012,37.291
179.4,2020,0.0
105.6,2021,38.166
150.2,2015,0.0
180.4,2017,0.0
158.0,2021,37.379
89.2,2002,0.0
181.0,2015,37.28
77.1,2021,0.0
125.7,2015,0.0
187.3,2020,0.0
59.4,2021,0.0
188.5,1967,37.141
93.2,2016,0.0
119.4,2021,0.0
53.8,2021,0.0
73.8,2021,0.0
126.6,2016,37.529
162.8,1997,0.0
50.4,2021,0.0
130.7,2019,0.0
169.1,2021,37.747
151.1,2020,37.82
169.4,2012,39.601
170.9,2020,37.456
179.6,2019,37.451
175.8,2013,37.335
88.8,2018,0.0
98.1,2017,0.0
96.8,2019,37.433
102.4,2020,0.0
182.3,2021,0.0
0.0,0,0.0
165.7,2017,37.918
169.6,2014,37.548
104.6,2021,38.582
170.6,2017,0.0
88.3,2017,37.614
169.4,2013,37.605
175.0,2014,37.637
181.2,2016,0.0
73.8,2018,37.796
177.6,2013,37.315
82.3,2021,37.648
173.1,2019,37.386
178.1,2018,38.907
152.7,2019,38.368
77.9,2021,40.362
0.0,0,37.243
69.9,2021,0.0
71.4,2021,0.0
176.7,2020,37.013
169.7,2016,37.493
68.2,1978,0.0
67.3,2020,0.0
175.8,2015,0.0
141.7,2016,37.291
0.0,0,0.0
0.0,0,0.0
179.6,2013,37.034
83.8,2013,37.509
178.3,1979,0.0
142.5,2018,37.451
181.0,2018,37.773
90.4,2021,40.297
100.4,2012,37.913
178.8,2016,37.158
176.8,2021,0.0
154.5,2021,0.0
121.3,2020,0.0
134.0,2015,37.61
178.5,2018,37.829
169.4,2013,37.468
139.2,2018,38.283
0.0,0,0.0
97.6,2021,41.969
0.0,0,0.0
163.3,2017,0.0
76.1,2021,0.0
93.8,2012,37.213
177.2,2014,37.826
88.9,2021,39.666
95.0,2020,38.036
116.8,2021,38.632
175.0,2019,0.0
72.9,2018,0.0
78.2,2021,0.0
173.7,2021,0.0
0.0,0,0.0
87.8,2013,37.762
177.9,2019,0.0
180.2,2016,37.366
162.1,2005,37.117
166.3,2014,37.808
125.2,2020,0.0
122.8,2014,37.884
169.4,2016,0.0
56.1,2021,0.0
94.9,2018,37.014
173.5,2017,37.563
175.2,2017,37.675
130.1,2019,38.882
126.5,2016,0.0
111.5,1957,37.073
183.1,2019,37.033
177.6,1955,37.851
93.5,2021,0.0
152.4,2021,0.0
50.1,2021,0.0
0.0,0,0.0
179.8,2012,39.08
183.1,2013,37.765
91.1,2018,37.662
179.0,2021,37.713
175.2,2017,37.913
115.4,2016,38.995
172.9,2021,40.059
97.3,2016,37.188
100.6,2021,38.488
136.2,2020,0.0
73.1,2020,39.016
172.9,2021,0.0
170.3,2021,37.679
106.3,2017,37.873
174.5,2014,37.957
121.5,2021,0.0
60.6,2019,37.392
112.9,2017,0.0
0.0,0,0.0
144.6,1979,0.0
191.4,2017,37.423
69.2,2021,0.0
96.8,2015,37.168
173.1,2014,0.0
165.2,2019,37.009
125.9,1999,37.972
68.7,2021,0.0
175.4,2005,37.902
80.8,2021,0.0
187.3,2018,37.422
154.5,2020,37.842
77.4,2015,0.0
187.3,2015,0.0
101.1,2012,37.345
183.4,2019,0.0
166.8,2017,37.393
187.3,2017,37.475
58.5,2021,0.0
0.0,0,38.455
97.9,2020,37.026
86.6,2017,37.167
146.7,2018,0.0
100.8,2015,38.619
186.0,2015,39.337
166.8,2021,0.0
70.4,2021,0.0
135.8,2012,0.0
176.5,2017,37.486
177.0,2012,0.0
168.1,2014,37.92
164.3,2018,0.0
65.4,2021,0.0
179.6,2014,0.0
186.4,1982,37.002
160.4,2016,37.509
103.7,2020,37.708
81.8,2021,0.0
98.1,2016,38.244
75.2,2020,41.292
59.4,2019,37.956
119.9,1965,37.467
166.8,2015,0.0
78.1,2021,0.0
114.3,2018,37.685
164.3,2017,37.167
107.9,2014,0.0
137.0,1976,0.0
168.0,2021,37.459
187.3,2017,37.247
99.1,2019,37.037
72.2,1967,0.0
185.6,2020,37.087
150.2,2012,37.755
174.5,2021,0.0
93.4,2021,40.565
126.2,2017,0.0
59.7,2021,0.0
177.7,2012,37.724
77.0,2021,0.0
84.2,2021,39.83
126.5,2021,40.188
73.2,2021,38.2
53.0,2021,0.0
83.8,2012,37.817
75.7,2020,37.496
158.8,2020,40.845
78.8,2016,37.268
73.9,2021,0.0
107.8,2021,37.384
131.9,2020,0.0
125.3,2015,37.467
74.2,2021,0.0
139.2,2018,37.1
105.2,2018,0.0
70.2,2021,0.0
93.5,2021,38.636
121.7,2021,37.148
129.7,1957,38.562
96.3,1967,0.0
103.7,2012,37.091
167.2,2015,37.138
174.7,2021,0.0
181.7,2019,40.881
94.9,2021,38.639
59.0,2021,0.0
136.0,2019,37.154
182.6,2020,37.479
187.9,2019,37.454
85.7,2016,0.0
174.1,2019,37.253
167.7,2021,37.358
87.9,2021,38.0
52.1,1976,0.0
69.8,2021,0.0
0.0,0,0.0
100.6,2015,38.459
119.3,2016,37.944
83.5,2020,41.2
159.3,2021,37.866
88.3,2021,39.928
60.4,2021,0.0
172.5,2019,37.599
79.4,2000,0.0
178.8,2021,39.419
177.3,2016,37.982
186.0,2015,37.542
169.7,2012,0.0
182.8,2018,0.0
169.8,2021,40.921
86.9,2015,37.008
95.5,2021,38.892
84.1,2021,0.0
106.7,2015,37.475
139.5,2020,40.748
111.2,2021,41.843
162.7,2021,0.0
93.2,2021,39.504
172.7,2021,37.905
174.0,1974,0.0
173.1,2021,0.0
81.9,2021,39.128
181.2,2017,37.724
136.3,2017,0.0
152.6,2013,37.285
175.9,2020,0.0
100.0,2021,41.721
121.1,2020,39.275
170.0,2018,0.0
171.8,2021,37.474
73.6,2021,0.0
169.1,2021,38.48
99.0,2021,38.97
77.2,2021,37.709
69.3,2021,0.0
114.9,2019,0.0
124.8,2016,37.626
104.7,2012,0.0
121.2,2021,37.645
157.6,2011,37.712
98.6,2020,42.003
182.6,2021,0.0
159.1,2021,37.657
171.3,2019,37.954
132.6,2017,37.662
171.1,1995,0.0
183.1,2020,37.379
79.6,2021,37.642
167.2,2020,0.0
193.3,2019,37.634
164.3,2013,0.0
80.2,2018,0.0
162.1,1988,0.0
135.6,2018,37.781
156.0,2020,37.068
0.0,0,0.0
92.7,2020,37.841
85.8,2021,42.024
170.2,2020,39.497
175.9,2021,37.85
180.4,2017,37.53
154.0,1990,0.0
184.5,2018,37.28
170.9,2021,38.541
181.0,2020,37.256
176.3,2012,37.809
165.0,2012,0.0
86.3,2001,39.388
92.3,2012,0.0
98.3,2020,38.44
0.0,0,0.0
89.5,2021,39.465
175.9,2020,37.397
179.2,2019,0.0
154.4,2020,38.724
82.4,2021,40.021
188.5,2018,0.0
50.9,2021,0.0
161.0,2021,37.185
184.9,1993,0.0
134.9,2017,0.0
167.0,2021,38.209
181.4,2013,37.251
180.4,2021,37.679
182.0,2020,37.234
172.9,2018,37.154
101.3,2020,38.631
175.2,2018,0.0
178.8,2013,37.39
138.7,2014,39.164
84.8,2019,37.575
87.9,2021,38.769
175.4,2013,0.0
174.7,1984,37.109
177.9,2018,0.0
99.6,2021,39.516
94.8,2021,0.0
82.4,2021,38.331
179.2,2020,37.759
169.7,2021,0.0
154.2,2019,37.051
173.1,2019,37.515
0.0,0,37.092
135.0,2016,0.0
70.0,1977,0.0
94.5,2021,40.729
161.5,2021,38.142
178.3,1997,0.0
